,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
7924,7924,61,RituRathaur,2023-02-28 04:30:27+00:00,240,105,7,2,5900.0,"The horror stuck eyes of this young hindu boy hammer your heart to its in-depth layers
So allegedly these jihadis just didn't beat him but raped him too by forcing him oral sex
Darra hua musalman ya darra hua hindu 
9 yrs and counting... Situation is going bad to worse",2
7928,7928,65,RhiRavenRose,2023-02-28 03:20:20+00:00,176,3,1,0,2436.0,"Anyway, these are the basics of my experiences of being raped by two cis women, one specifically in a transphobically ""corrective"" (coercive) manner. She was enabled by my (transphobic) psychiatrist.",2
7936,7936,73,yatakalam,2023-02-28 21:30:42+00:00,92,33,2,0,1481.0,"Loudon County, Virginia, US.

A girl was raped at school in the girls' toilet by a 15-year-old boy. 

The principal covered it up, the teachers denied it, the father was manhandled when he complained.

The principal has now been fired. That's all.

https://t.co/yILrx1s5En",2
7937,7937,74,Gabbar0099,2023-02-28 07:53:47+00:00,179,63,2,0,5329.0,"At around 1.30 they tore down a Wall and blew the front gates open by exploding a gas cylinder, Poured into the complex, killing anyone in their path. Women were raped and then hacked to death. 5/n",2
7945,7945,82,AnnSewell17,2023-02-28 15:36:56+00:00,51,6,2,1,1397.0,@TalkTV @iancollinsuk British values are you joking 🤬 we are NOT an Islamic Country and your values DONT apply here because your values are barbaric and inhumane - when will Police stand up for the white girls raped by Islamic grooming gangs ?? and we all know why the age of marriage has been raised,2
7948,7948,85,AnnSewell17,2023-02-28 14:45:31+00:00,78,7,0,0,891.0,@TalkTV @iancollinsuk Girls raped and trafficked by  Quran readers POLICE do nothing - yet the Quran gets brought into a school suspension police conference ELEPHANT IN THE ROOM ANYONE 😳,2
7954,7954,0,ZeekiHodl,2023-02-27 22:29:37+00:00,1625,311,137,131,141149.0,"If you really care about Nigeria, you won’t be forming best in savage on every tweet that you don’t like.

The consequences of this election is deeper than those laughing emoji you get.
Just dey pollute my TL, better add “DM for gigs” to ur bio.",2
7955,7955,1,Uriel__Savage,2023-02-27 12:07:51+00:00,108,41,3,3,23318.0,@The042Network He wasted that LP Man https://t.co/YW8VcZotW0,2
7957,7957,3,trbledmelon,2023-02-28 18:45:33+00:00,162,32,3,4,4142.0,"the savage album is just a masterpiece like it's crazy how that is a debut album

https://t.co/4XYo0kIO7d",2
7959,7959,5,emilykschrader,2023-02-28 22:19:08+00:00,1089,551,53,21,21979.0,"A shocking example of IR's savage disinformation campaigns: in an effort to deter protesters, the secret police claimed they found beastiality porn of student protesters and claimed (falsely) that the schools girls were willing to execute these perversions. #IranRevolution https://t.co/OPV14KSpJO",2
7960,7960,6,Lnaz_Mhmdi,2023-02-27 22:55:41+00:00,52,21,30,0,610.0,"Gn fam♥️
Special thanks to all my awesome friends for supporting me♥️
Dear @doughertym congratulations 🔥I’m so glad that Savage is in your great collection!🔥

#NFT #NFTartwork #NFTCommunity https://t.co/B9gaiH2pWJ",2
7962,7962,8,MagihzE,2023-02-28 05:01:19+00:00,588,58,6,1,6296.0,"Time with Dad 

I love the figure of Wukong being the catastrophic father of some demons half shadow, half fire and just as chaotic as he is.

Rumble and Savage are the canon babies of the shadowpeach and I won't argue with that.

#shadowpeach #lmk https://t.co/sFjORn9sQF",2
7963,7963,9,limitlessmindon,2023-02-28 10:15:00+00:00,212,52,6,0,11800.0,"Pretending to be a savage won't heal that hole in your heart, baby. Healing comes from gathering wisdom from past actions and letting go of the pains that the lesson cost you. if there's no pain then there's no healing, and if there's no healing then there's no learning.",2
7964,7964,10,Mitch_Savage,2023-02-28 03:09:24+00:00,2031,62,8,1,39899.0,What an incredible test match. Well done to the @BLACKCAPS but wow…. all involved that was sensational!,2
7965,7965,11,bencaldwellart,2023-02-28 19:04:15+00:00,207,10,1,0,3560.0,"Howdy all! Got back a. Pile of lost #dailydoodles from January, will have an Instagram live sale at 8pm EST tonight! Savage lands and daring do!

(Uh it’s an interesting time capsule — I was pretty disheartened by toxic people at that moment. Pactum serva!) https://t.co/CBOzA8VF7N",2
7968,7968,14,Daon_Savage,2023-02-28 22:47:06+00:00,165,2,3,0,12512.0,He had me ready to workout the first day that we met him on Kobe’s visit,2
7970,7970,16,paulkrugman,2023-02-28 16:36:37+00:00,254,69,12,4,86475.0,Russell Vought is the new Rick Scott: Biden going after widely circulated budget proposal that spares Medicare/Social Security but savages Medicaid 1/ https://t.co/9utTuViNQU,2
7972,7972,18,AkuHensley,2023-02-28 14:40:42+00:00,121,24,17,7,17940.0,"Personally,I think there's a lot of shit talking internet gangsters up here..they have these small groups where they lie to each other that Twitter is about being savage... usually ndi ana achimizi ophunzila chizungu pa TV, someone needs to get their ass whooped",1
7973,7973,19,TheBurnham,2023-02-28 05:45:55+00:00,75,3,2,0,2644.0,Praying that the Savage Dragonbert guy isn't a piece of shit too. https://t.co/LF8XQwrlGO,1
7978,7978,24,Vaishnavi_2109,2023-02-28 16:46:24+00:00,52,18,0,3,1166.0,"Without any fight sequence,loud scenes You just nailed it with your One liners,that Smirk, &amp; Savage coolness of Veer Oberoi🔥😎 your timing is so perfect It just fit perfect into that scenes Hum ""Shukraguzaar""hai for veer 😛
Killing it 
#Karankundrra #TejRan 
#TereIshqMainGhayal https://t.co/UEalRnCGeb",2
7981,7981,27,ExhaustedMom5,2023-02-27 14:59:25+00:00,57,5,2,0,1022.0,"@C0G1TO_ERG0_SUM @mistergeezy Well, that explains the little savage. What did the school do because schools tend to do “a lot” when the child is Brown or Black? That teacher should also have security from now on since the school is now aware of the danger he is in. Did the school at least support the teacher",2
7982,7982,28,Mat__Savage,2023-02-28 01:21:42+00:00,54,0,5,0,2341.0,"Ms 3yo just stood on her bike and climbed over the baby gate. 

Welp. That’s coming down. https://t.co/1jRSSf62RI",2
7984,7984,30,dunniszn_,2023-02-27 22:44:09+00:00,68,2,50,38,42567.0,"@Emeneks Emeka stop trying to be savage, you’re not that guy. Just rest.",2
7985,7985,31,JihadalHaqq,2023-02-28 08:22:38+00:00,186,26,2,0,4247.0,"the people who argue that colonialism is okay because you're spreading civilization and knowledge to savages are such hypocrites. if we adopted those principles, then medieval Muslims should've colonized Europe, but those very same people suddenly become anti-Muslim conquest",0
7994,7994,40,GarySpedding,2023-02-28 22:56:04+00:00,62,9,21,1,4157.0,"This is a racist response. 

Rachel seems to suggest here that Arabs are all the same - they are a hegemony. She wants Arabs to be viewed as savages e.g. 'look at Syria and Libya...' 

These are all racist excuses justifying continued oppression of Palestinians.",2
8002,8002,48,PlayWildcard,2023-02-28 19:06:31+00:00,97,34,7,3,33972.0,"If you missed the Melee on the Meteor and all the sweet giveaways -- hey, that's ok. Nobody's perfect.

Except for @CavemanPolemos, his savage victory push here was one for the history books. https://t.co/Cco3nLhJtu",2
8070,8070,22,BronxYardie,2023-02-28 19:15:33+00:00,161,2,1,1,6702.0,@HBCUfessions Folks acting like homie trippin but if a shorty seen her man ex’s nudes in her phone or a vid of him breakin a bitch back all hell would break loose💀,1
8170,8170,0,fuglibetty,2023-02-26 12:46:47+00:00,451,78,3,8,20594.0,there is no purer love nor more ardent hatred than that which exists between the Fag and the Hag. both are manifestations of cosmic forces that maintain the universal equilibrium — the degradation of the fag-hag household is the impetus for our societal decline,0
8171,8171,1,HelenSalmon2,2023-02-27 22:04:31+00:00,161,9,8,0,2853.0,I think that Johnson has finally run out of road. Only a few deluded activists and  the fag end of the ERG now support him. And possibly Nadine Dorries.,0
8172,8172,2,Aja02537920,2023-02-26 16:08:32+00:00,81,13,6,0,2591.0,"So one of the new chats today from the TRAs was  ""Fag and Dykes for trans rights"" not sure us gays have reclaimed that word ""fag"" yet but there it is anyway.

#LetWomenSpeak",0
8173,8173,3,BrianOutraged,2023-02-25 01:06:22+00:00,140,3,2,0,7069.0,"@other_mrs I'm guessing that any shortage of fruit and veg will have no impact on Ms Coffey.

If there's a fags, vodka and lard shortage, she'll be in trouble, though.",0
8174,8174,4,CRobertsonUK,2023-02-26 15:29:52+00:00,91,19,6,0,1709.0,"Millport Weekly News - talks to Annie Lennox MSP about life after music and entering politics.

""The biggest thing that annoys me, its when am buying fags at the 24hr gerege, and some cunt hinks am thon Muriel Grey so wullnay sell me any matches"". https://t.co/CdZ86BvVVi",0
8179,8179,9,timmckane,2023-02-23 07:42:30+00:00,215,35,17,1,10182.0,As predicted the DUP has no intention of doing any deal. Shifting the goalposts daily. Bringing back of fag packet proposals to the ashtray. “Ideas” that take no consideration of international laws or treaties.,0
8180,8180,10,NoisyBits,2023-02-25 23:14:42+00:00,98,6,2,1,7662.0,"Sad that an unremarkable gay man works so hard to become a GC figure, makes his social media presentation wholly about it (and some Christianity), and becomes instead the butt of the joke all while being ignored by the big GCs who actually really don’t care about fags either. https://t.co/W9Ulq5Aqav",0
8197,8197,27,benwritesthings,2023-02-24 08:23:56+00:00,127,5,3,1,3131.0,"“Gay men are being told…” 

Ok, by whom? Because the transphobes are telling us we’re sex offenders who rape children, and making drag shows illegal, and shooting up our bars. So pardon me if I think that’s more of an attack on gay culture than the existence of trans fags.",0
8198,8198,28,lndian_Bronson,2023-02-27 18:56:41+00:00,110,3,6,0,22752.0,"In high school, our swim season overlapped with the wrestling team in the locker room.

They would call us ""fags"" because we'd shower before and after the pool, but they would 'oil check' each other in their onesies, right there in front of us. 
I always thought that was weird.",0
8226,8226,56,sam_animeherald,2023-02-27 15:18:29+00:00,73,15,2,1,2615.0,"The words ""gay,"" ""fag,"" and ""tr***y"" were VERY common slang back then.

Casual homophobia and transphobia were common, to the point where they were used in prime time sitcoms, and marquee movies.

We need to keep fighting to ensure we don't get dragged back to that era.",0
8234,8234,0,chude__,2023-02-26 11:29:22+00:00,4297,3366,175,128,281369.0,"We warned @GovWike but he didn't listen

Wike and his boys rigging the election against Peter Obi in several LGA in Rivers state &amp; the youths are out protesting already!

The man that brings ant-infested faggots into his hut should not grumble when lizards begin to pay him visit. https://t.co/AQJhnjhsHD",0
8235,8235,1,TiffyXX,2023-02-25 03:48:15+00:00,66,2,13,0,2352.0,"My gay son loves when people call him a faggot for some reason. He thinks it’s hilarious. Him and his friends call each other that all the time. I guess I’m glad that the word would never offend him, he says he doesn’t bother him at all.",0
8236,8236,2,Matthew_Hodson,2023-02-24 16:00:41+00:00,84,17,5,0,12907.0,"The UK Government’s ‘Don’t Die of Ignorance’ #AIDS campaign was launched in 1986, more than 4 years after the death of Terry Higgins.
‘So long as AIDS remained merely ‘a bug that kills faggots’ it was of no interest to Government or Fleet Street.’
#LGBTplusHM #LGBTHM23 https://t.co/6B5LgImwAL",0
8239,8239,0,bitter_ball,2023-02-27 15:44:47+00:00,57,12,9,1,3774.0,"6/100 pig facts.  There is no such thing as Micro pigs or teacup pigs. To keep pigkets ‘small’ they can be inbred, early weaning, or under feeding.. there is also injections you can get that stunts growth,  with the initial abuse they will live short lives https://t.co/EbE6ymzdBX",2
8240,8240,1,taradublinrocks,2023-02-27 23:56:19+00:00,143,25,10,1,5227.0,Sedition Panda: Cocaine Bear’s inbred 3rd cousin https://t.co/bEtkqix7zQ,2
8242,8242,3,venuswhxre,2023-02-27 17:16:58+00:00,368,9,8,0,16193.0,"your forehead has its own gravitational pull, your eyebrows look like inbred cousins, your balding underneath that cheap lace front, and you built like a first year medical student did your bbl. https://t.co/KnznBnM8yM",2
8243,8243,4,scrufty,2023-02-28 22:43:35+00:00,83,1,7,2,4568.0,That guy in heartstopper looks inbred it pisses me offf,2
8244,8244,5,HowardA_AtLaw,2023-02-27 23:07:50+00:00,109,25,9,1,1817.0,"Why is everybody acting surprised that Fox News intentionally spread misinformation? It’s literally all they do, at least the talk show host version. TuKKKer, Hannity, Laura inbred, they haven’t reported a single fact in decades",2
8246,8246,7,Chairman_Meowed,2023-02-27 17:37:51+00:00,65,5,8,2,2716.0,"Daily Reminder: The same people who make fun of John Fetterman's appearance would lose their shit if you call Sarah Huckabee Sanders a ""Stroke-face inbred hick Barbie""",1
8251,8251,12,CoryBMorgan,2023-02-28 13:44:29+00:00,1976,815,90,35,37596.0,"This is how inbred it is folks. 

China supports the Trudeau Foundation

The head of the Trudeau Foundation is tasked with reporting on election integrity. 

China meddles in Canada's elections. 

Trudeau lackey finds no interference. 

Unreal

https://t.co/ptyPGoT8Hv",2
8255,8255,16,NotoriousPBG,2023-02-28 16:37:22+00:00,1341,81,23,1,32984.0,"This racist thinks that eye/hair color is genetic diversity, when in really its primarily determined by only a few genes. In fact, blue eyes and red hair are recessive mutations that only became common among Europeans precisely because they’re genetically insulated (IE: inbred)",2
8257,8257,18,DecodingFoxNews,2023-02-28 16:39:59+00:00,285,4,12,0,8011.0,"Odin’s name was “bat cat” before I adopted him.  He was from an inbred colony of Brooklyn street cats.  They shared one trait in common - they all had BIG EARS.

Thor is from the same colony.

People think they are the Oriental breed.  They aren’t.  Just Brooklyn street cats. https://t.co/RCE5GvWFOJ",2
8261,8261,22,RWoodwa31597327,2023-02-28 08:55:26+00:00,122,11,4,1,2117.0,"Some deferential serfs will, no doubt, say it was a smooth transition. 

The transition would be the same if inbred turnips were involved.

They. Do. Nothing.",2
